Corner1,Corner2,Corner3,Corner4,Corner5,Corner6,Corner7,Corner8,Corner9,Corner10,Corner11,Corner12,Corner13,Corner14
594.8,568.2,411.8,517.4,438.7,720.4,499.3,562.1,298.7,313.7,305.4,550,797.3,539.3
512.1,395.7,495.1,264.6,476.2,685.9,662.1,250.7,707,462.6,320.7,419.5,392.7,301.1
348.4,405.4,257.9,508.7,388.3,517.1,412.4,698.8,767,437.8,737.4,553.8,763.3,583.3
440.1,397.5,549.8,596.4,417,452.3,508.1,479.3,580.6,583.6,733,722.8,349,601.2
547.2,636,530.8,590.2,423.7,401.4,559.7,617.1,584.4,591.3,573.1,579.1,480,587.7
422,442.5,361.4,441.9,440.2,691.1,515.8,341.5,313.3,712.5,592,488.9,753.1,686.9
549,596.1,345.7,308.7,332.6,680.7,326,512.3,347.5,593.2,542,312.1,816.6,680.1
324.3,501.4,272.5,486.6,338.2,508,405.9,552.6,307.1,450.6,348,601.2,791.2,543.2
459.7,636.7,473.4,344.7,332.5,486.3,431.5,293.7,685.5,708.1,607.2,664.7,567.6,697.3
266.5,608.4,549.2,589.2,324.4,274.1,622.7,318.3,463,356.2,497.7,623.7,611.9,352.5
590.3,674.1,247.9,430.1,235.5,698.5,260,462.9,279.3,754.1,644,399.1,435.1,359.4
237.9,340.5,657.8,330.1,271.1,282.1,425.9,365,527.7,315.6,538,723.3,682.4,772.3
457.5,609.3,424.3,277.7,554.6,654.2,332.1,420.8,742.6,379.6,316.8,502.5,418.9,375.7
271,575.4,298.3,488.7,503.6,507.2,364.6,681.7,423.9,763.6,315.9,593,486.2,624.8
400.5,529.2,363.1,568.8,569.6,258.4,677.6,435.4,686,307.2,485.9,653.4,463,449.8
272.9,608.6,273.4,366.6,343.7,244.8,400.8,676.7,605.1,518.5,582.7,379.8,427.2,707.4
408.3,400.6,651.1,265.3,463.8,313.9,603.8,683.7,610,672.7,473.1,691.8,419.3,490.4
508.9,267.5,447.8,387.6,635.2,690.5,458.3,271.1,650.5,393.2,587,677.3,732.2,309.1
650.1,548.7,528.1,281.7,424.1,478.5,477.7,656.8,576.8,683.2,310.5,418.1,807,596.7
236.8,575.8,607,618.1,351.5,439,233.7,666.3,508.6,276.7,367.3,488.1,434.6,744.2
650.4,407.2,627.1,622.6,629,411.8,401.3,631.1,284.7,564.2,402.3,592,576,730.4
272.4,504.6,544.9,328,327.4,620.5,436.2,377.7,335.4,557.4,625.8,671.6,465.6,534.9
268.2,355.7,408.5,389.1,310.3,267,432.2,455.3,603.7,608.2,580.6,739.9,746.1,622.2
609.9,688.8,309.6,434.3,316.3,602.4,616.6,491.8,440.6,331.5,436,585.7,616.5,501.3
555.8,381.9,479.5,632.2,552.7,332.9,295.4,630.3,675.9,645.2,345.9,568.3,403.1,425.2
230.9,348.8,530,259.6,579.5,588.4,326.8,261.8,767.1,726.5,791.3,349.7,768.2,349.2
589.3,426.5,449.5,657.8,458.1,630.9,685.3,320.3,509.1,492.6,536.9,404,731.6,702.7
575.6,497.5,239.6,532.9,595.2,403,460.5,499.9,526.9,716,763.7,377.8,728.9,782.7
347,560,337.9,553,378.6,630.9,480.7,632.5,516.5,313.7,770.2,594.2,378,343.5
567.3,488.1,250.1,674.6,588.3,537.7,531.8,301,686.4,475.4,648,385.6,757.4,347.8
404.2,457.3,382.4,295.8,373.1,406.3,604.4,335.5,302.7,633.5,537.9,663.6,534.1,710.2
319.3,499.5,573.5,613,478.1,282.2,659.7,347.5,692.4,626.4,401.1,494.5,332.6,542.8
666,587.7,295.1,245.3,334.2,466.7,587.4,690,365,468.2,629.7,544.2,779.6,726
621.3,375.7,527.4,327.4,354.9,672.2,357.7,503.3,612.6,450.2,381.5,717,703.3,605.8
423.5,627.8,507.9,558.4,250.8,557.7,474.6,552.1,538.4,534.2,392.6,536.7,826.3,547.9
475,663.8,613.8,584.6,557.9,256.3,356.1,316.2,684.2,381.8,393.7,475.7,609.8,531.4
485.5,240.8,444.9,658.7,560.4,386,507.8,618.6,379.7,366.1,426.8,712.6,607.1,694.7
542.1,258,352.2,433.5,422.9,335.8,580.5,625.1,437.7,533.8,497.8,489,632.9,615.9
332.3,429.3,451.9,297.1,573.5,548.9,241.1,297.9,589.8,704.3,630.7,710.5,500.1,803
533.5,448.9,332.7,307.9,628.1,653.2,304.5,680.3,733.8,285.6,435.5,417.5,725.6,329.4
432.2,543.5,256.1,557.9,252.6,478.2,451.3,511.9,747.7,678.2,379.6,763.7,693.7,486.9
628.5,239.8,402.6,349.8,475,586.4,620.1,500.6,520.7,548.6,399.7,407.3,795.1,397.3
508.4,317.6,460.1,600.6,341,318.8,335.4,325.2,560.9,531.5,661.8,571.9,595.5,462.5
243.1,283.8,453.8,549.8,427.4,452.2,626,543.7,735.8,658.2,589.1,409.1,684.9,323.6
556.2,668.2,628.2,230.5,443.4,628.9,564.4,521.4,737.5,676,554.1,514.2,780.3,329.6
558.7,507.9,571.9,549.2,590.9,359.8,662.4,278.3,382.8,444.2,653.1,402.5,529.7,304.9
377.2,408.2,432.7,343.3,515.4,370.8,671.4,393.4,476.2,654.3,308.6,341.8,306.5,347
483.7,613.4,260.1,413.5,282.9,233.5,328.2,588.5,746.8,346.6,676.6,497.1,329.3,448.3
247.4,405.4,483.5,234,230.9,370.4,233.2,381.3,316.5,531.9,789.2,658.6,326.3,727.6
327.9,253.2,284.3,242.2,540,733.5,361.3,426.5,287.6,432.9,601.3,334.6,641.5,538.1
279,615.2,659,335.5,450,425.4,307,703.1,394.6,684.8,586.1,583.2,780.8,417.1
390,240.5,416.9,414.1,640.4,318.6,244.3,454,714.3,380.5,603.9,565.8,376.1,426
363.8,535.5,585.4,372.1,490.7,279.9,562.8,529.3,747.9,672.4,363.1,430.7,783.7,327.7
579.6,556.2,349.1,231.9,325.6,561,604.2,482.9,471.4,480.5,550.5,774.4,505.6,311.6
257.5,319.6,258.5,601.6,493.1,380,687.3,338.7,537.6,326.5,364.6,701.5,384.3,537.2
593.8,510,379,266.2,302.7,502.9,493.3,263.6,619.9,543.9,515.2,398,673,549.5
651.2,312,570.8,496.7,344.4,362.6,367.5,613.9,733,673.2,372.8,325,476.3,609.5
260.3,434.4,480.5,300.6,297.8,447.9,235,658.7,748.7,670.8,713.1,680.7,673.8,356.2
466.2,435.6,360.6,263.8,640.1,275.4,273.4,271.9,607.9,766.8,558.6,637.6,789.1,641.8
446.7,671.6,248.4,612.1,524.4,281.2,238.8,332.2,669.6,763.4,447.5,586.1,619.4,501.2
635.8,571.2,497,474.3,650.9,477.1,491.3,425.7,377.2,709.7,754.9,619.5,749.3,681.5
626.2,564.3,546.5,544.7,300.7,446.1,316.8,468.2,654,330.7,611,648.6,595,807.8
457,342.5,519.2,446.4,441,331.9,506.5,693.7,702.1,468.6,569.8,567.6,577.7,566.9
248.5,265.8,326,529.8,573.8,722.7,568.9,422.9,379.6,371.1,538.4,397.9,669.4,762.4
352.9,508.7,633.6,408.4,243,601.4,605.9,640.6,456.7,348.4,748.3,565.6,643,761.9
317.1,406.4,465.4,249.7,379.7,331.3,325.2,264.3,297.3,716.9,402,505.9,496.9,335.7
620.5,503.4,377,607,624.8,645.6,417.7,690.1,323.2,715,635.2,388.2,687.2,710.7
386.7,562.8,453.7,411.6,654.3,270.8,255.2,603.9,453.1,558.3,631.9,648.3,579.5,567.1
250.3,672.1,320.1,523.8,472.1,698.4,619.2,289.8,763.3,743.8,522,565.3,646.4,696.1
360.7,536,265.4,544.7,362.1,389.5,667.7,550.8,509.7,504.5,447.9,300.7,695.6,319.3
414.6,441.5,314.9,319.8,454.5,595.3,482.5,508.5,569.2,307.5,571.9,665.3,780.1,446.7
602.5,563.5,401.6,556.6,651.6,295.6,514.6,266.6,382.7,431,385.8,409.7,798.9,458.5
251.5,549.3,476.2,396.3,410.3,258.3,244.2,578.3,271.2,360,370,313.5,500.5,747.8
283.9,480.5,368.3,613.2,557.1,274.7,408,231.8,699.7,726,621.8,746.3,773.6,366.7
531.4,332.3,649.6,234.7,358.6,579.4,609.9,502.2,565.1,279,327.1,716.6,679.6,776.7
273.2,676.4,615.9,407.5,280.6,290.6,461.3,243.6,315.8,384.8,405.5,699,549,312.3
656.2,583.7,634.3,449.5,664.5,583,299.3,453.5,576.8,361.4,489.3,719.3,489.4,799.2
662.4,523.6,438.4,464.3,532.7,650.1,417.1,609.9,396.5,349.1,700,512.5,341.5,723.4
579.9,310,375.7,592.9,470.3,322.1,452.6,288.2,711.3,503.5,718.2,605.1,704.1,421.2
391.5,415.9,440.8,420.2,358.6,289.2,355.1,522.4,643.6,271.5,594.2,488.9,622.5,561.8
298.4,671.1,536,434.3,535.6,616.6,475.2,550.8,452.2,600.2,696.4,362.7,495.7,500.4
314.7,501.3,278.5,512.3,597.7,324.7,581.8,467.4,717.1,744.8,738.1,580.1,403.3,710.7
406.7,583.2,276.4,340.2,673,424.4,530.9,678.6,454,596.2,720.1,678.6,366.1,738.9
336.4,495.2,244.8,263.5,433.3,558.7,658,330.7,560.6,734.3,500.6,538.2,511,385.1
248.1,234.5,381.5,672.9,593.9,653.5,339.6,705.5,455.8,395.3,747.5,508.2,628.8,382.4
320.2,556.9,613.7,232.3,251.1,294.5,314.3,521.9,744.6,472.3,354.7,721.2,629.4,480.2
361.8,600.9,403.9,428.4,505.9,232.8,347,312.1,332.8,583.9,777.8,329.3,375.4,681.8
253.3,370.8,596.1,562.2,324.6,567.5,357.7,388,564.1,559.1,569.8,755,805.6,459.6
326.3,270.9,452.1,306.8,328.1,363,490.3,460.4,712.7,434.5,422,738.3,472.8,705.3
654.1,615.1,636.1,337.2,551.2,298.8,574.9,363.9,376.5,454.9,565.8,380.7,817.1,455.5
336.8,489.9,341.1,622.7,588.2,345.2,588,537.9,346.5,580.8,563.1,696.2,493.1,432
491.7,231.9,577.7,395,410.8,420.4,511.3,633.7,585,375.7,597.5,576.8,627.1,470
519.3,668.9,330.9,574.5,306.9,552.2,629.1,463.9,698.9,377,333.5,522.8,738.1,360.9
248.4,664.1,520.2,328.2,287.2,311.6,556.8,690.2,568.4,539.7,713,763,567,367.8
528.1,304.5,616.9,263.6,370.2,595.4,326.1,347.4,581.8,542.1,392.5,630.7,651.3,390.8
402.1,311.7,390.3,578,662.2,612,415,690.2,647.9,752.2,444.6,532.3,356.2,629.8
565,286.8,650.2,572.1,428.6,661.5,401.6,697.6,525.9,452.6,624.7,400.8,393.6,493.2
343.4,264.5,356.2,403.2,405.7,312.1,648.8,541.1,417.6,270.6,768.5,646.1,801,703.1
505.5,425.3,416.7,669,576.7,515.9,627.9,521.2,666.7,469.5,321.1,513,344.4,793.2
625.6,685.5,541.5,522.8,405.6,347.5,675.2,237.6,530.2,296.3,629.3,598.7,821.7,329.8
567.8,647.6,313.2,266.9,625.1,393.1,427.9,548.3,340.2,321.5,555.6,774.8,738.6,348.5
248.7,501.4,242.8,465.4,500.2,448.2,678.2,289,612.6,656.8,586.5,427.1,399.9,799.4
328.4,409.1,632.8,578.8,430.6,459.3,339.4,569.5,407.2,664.5,749.5,472.1,306.5,767.7
252.7,659.7,314.7,603.9,330.2,383.6,542.6,259.1,376.1,765.1,319.6,446.4,326,612.6
474.2,417.7,466.6,520.6,380.3,556.9,567.4,663.3,575.1,645.3,598.4,544.5,403,730.9
458.5,300.6,633.8,258.4,506.7,591.5,342.7,584.6,607.9,478.3,782,422.7,611.4,761.5
386,454.6,604.6,292,383.3,235.7,654.3,497.2,423.8,402,527.4,511.4,679.7,787
486.8,511.9,598.4,608.6,363.9,470.4,382.4,688.5,351.8,614.4,684.2,453.2,530.9,497.9
637.7,245.5,383.7,495.2,375.7,444.4,330.2,600.8,277.1,763.8,386.4,510.5,455.2,501.4
330.5,403.8,523.1,388.2,604,259.1,594.6,328.1,652,561.2,326.3,359.3,803.1,601.6
437.2,480.2,436.9,461.7,474.2,256.6,629.1,668.5,560.4,757.8,417.2,545.8,808.4,328
631.4,603.5,344.3,605.6,281,608,409.7,688.7,352.8,529.9,708.5,515,499.3,330.8
532.6,457.8,244.8,232.3,385.9,713.7,278.1,414.1,612.7,404.2,670.1,547.9,668.6,473.9
622.7,645.9,246.8,241.8,323.7,491.8,615.2,514.2,623.8,667,732.5,609,409.6,472.4
457.7,549.3,484.3,422.8,421.7,640.4,347.2,432.8,661.2,552.7,388.3,716.9,425.5,699.9
510.6,337.4,287.3,553.7,358.3,362.7,596.7,463.6,369.2,621,711.7,459.6,606.3,531.7
527.3,598,405.8,325,673.5,369.4,254.6,646.4,320.7,385.7,735,401.9,329.7,325
321.2,579.7,320.3,577.6,248.5,680.7,315.2,615.1,648.8,618.6,617.5,580.3,465.6,649.8
561.3,683.6,355.3,332,330.9,259.6,342,641.2,465.8,546,640.2,319.5,704.4,749.3
321.5,580.3,277.6,473.8,340.6,497.8,297.5,478.5,320.9,457.2,650.8,505.7,740.6,470.4
394.6,440.4,357.2,492.4,495.8,356.9,597.8,694.5,663.8,325.2,658.4,658.1,580.1,765.8
334.8,622.5,293.9,496,546.2,614.4,481.3,455.9,532.9,645.5,405.6,618.2,624.9,795.1
540.5,553.9,356.6,547.2,246.4,321.8,508.1,478,478.3,624.9,501.2,691.3,588.6,430.6
269,587.3,366.3,577.1,484,631.2,630.6,299.4,345.5,755.7,448.9,695.2,425.7,313.2
291.3,260,251.9,614.8,519.9,384.7,650.3,343.1,617.5,329.7,760.2,406.1,537.3,372.1
553.7,232.2,472.6,603.5,301.2,680.7,500.6,230.7,378.3,439.3,475.8,627.9,341.7,330.5
388.7,633,499.4,281.7,623.1,567.2,538.3,329,767.3,701.2,438.3,476.9,628.1,419.1
628,332.8,414.8,512,671.2,662.9,246.1,591.9,412.2,625.3,663.7,320.3,519.8,722.8
522.2,306.5,273.6,403.2,551.5,659.9,631.8,632.7,380.8,724.6,314.9,695.7,367.4,469.8
566.9,507.8,458.7,674,283.1,531.8,314.2,529.5,425.9,293.4,535.2,750.4,720.8,570.7
525.5,316.4,517,308.4,549,244.6,585.3,267.3,501.3,623.6,381.7,638.5,348.2,512.3
230.4,626.8,244.2,298.6,387.6,352.8,393.8,696.5,748.6,734.9,597.1,470.2,739.7,385.4
374.7,338.4,654.4,496.9,668.9,528,647,699.3,407.8,521.9,390.2,390.6,783.7,459.9
412.8,321.7,499.3,453.9,383.3,478.6,303.6,369.3,739.7,624.5,378.5,605.8,580.2,668
660.7,487.6,410.7,673.9,320.6,657.7,558.4,477.7,731.2,332.7,717.4,714,469.7,606.1
390.5,569.4,638.3,652.9,678.2,496.3,568.6,268.4,662,587.2,354.5,599,652.1,651.2
281.1,267.2,444.3,666,343.3,584.8,646.8,257.7,456.8,711.6,375.7,363.9,773.5,315.8
635.1,359.7,409,436.9,275.5,594,404.8,572.9,646.1,539.9,587.7,618.1,578.3,465.3
238.7,451,617.4,291.2,572.9,541,568,571.8,760.2,666.9,478.8,308.1,433.9,598.8
495.5,510.4,304,286,605.9,691.1,450,651,336,580.7,318.7,326.8,396.7,672.8
610.1,353.4,596.5,422.3,453.2,631.3,679,414.2,585.2,567.1,773.3,507.5,619.4,688
231.9,338.3,411.8,377.4,315.2,561.4,281.4,401.4,304.2,767.1,391.3,678.5,750.6,303.9
613.4,601.1,543.4,305.6,626.5,539.8,577.6,535.8,714.5,454.5,641.7,673.8,315.6,523.3
658.8,471.6,300,577.6,531.5,405.1,478.6,647.8,719.6,761.3,376.5,505.8,415.2,447.5
511.8,626.2,335.8,610.9,278.2,686.6,556.2,350.8,607.9,630.7,722.4,402.1,313.6,768.4
552.5,291.5,347.3,532.9,531.1,310.5,472.2,597.1,505,401.4,646.7,515.9,508.6,433.3
427.8,476.4,316.2,269.8,418.9,438.9,306.8,259.4,515,639.3,346.2,767.8,677.2,750.1
412.4,375.7,447.8,517.6,615.3,475,363.2,320.5,740.5,334.2,664.1,356.6,742.9,760.2
525,347.7,241.1,318.7,488,385.2,289.1,512.8,716.9,558.8,493,404.7,365,620.3
476.7,259.7,653.9,280.2,468.7,420.1,660.9,315.8,479.3,732.9,448.9,624.5,651.8,376.3
527.4,273.6,249.5,498.4,389.4,286.5,430.9,330.3,325,518.9,746.5,727.4,655.2,672.1
496.2,605.6,514,341.6,268.5,283.1,381.5,447.8,555.7,579.1,409.2,726.8,555.7,599.2
378.2,637.6,578.9,363.5,627.2,609,518.6,536.9,511.9,506.9,637.7,363.9,442,323.3
288.3,476.9,345.9,504.5,411.7,237.2,372.8,597.3,659.4,635.6,432.6,701.7,626.4,505.5
383.1,457.9,283.9,416.7,422.6,674.8,483.1,244.1,486.6,315.4,327.9,399.6,335.2,410.2
240.3,363.4,402.6,421.3,403.6,268,585.1,293,312.7,628.4,695.7,351.7,430.2,636.9
430,612.3,591.1,267.7,614.6,462.1,425.6,508.4,410.6,541.1,585.9,753.4,519.6,585.1
591.8,278.7,644.7,631.5,462.5,456.6,324.9,397.6,746.6,425.6,301.1,575,671.8,545.6
583.5,544,266.5,593.1,667.9,651.6,447,441.2,705.8,369.1,778,624.9,525.3,360.7
328.4,340.8,376.2,676.9,658.3,284.7,633.6,670.1,611,530.7,782.3,619.8,353.6,672.4
398.1,323.9,617.6,404.3,255.9,392.4,292.2,666.6,331.6,697.7,369.3,506.4,793.6,782
308.5,435.3,533.9,375.3,533.9,674.5,545.3,697.6,727.3,693.3,590.2,763.8,337.7,653.3
569.9,502.4,622.5,364.6,594.6,614.8,678,387.2,689.4,723.8,414.9,382,682.8,302.7
373.7,599.2,523,628,342,677.6,322.7,329.7,448.5,328.3,602.6,670.7,701.5,564.3
666.8,573.3,477.7,400.8,562.4,535.8,661.7,409.1,479,296.2,432.9,378.1,712.3,457.8
664.4,534.7,419.3,289,243.1,602.3,512,364.5,653.7,666.3,620.2,749.7,536,616.4
583.6,467.2,476.9,485.9,615.3,345.6,416.8,317.6,600.3,528.2,415.3,370.3,341.6,692.5
548.1,324.1,263.3,509.5,524.4,563.6,242.4,407.8,664.6,271.4,462.8,519.8,701.5,786.7
580.2,402.4,630.7,589,567.9,233.1,330.7,473.6,417.9,534.8,634.9,738.3,407.2,369.2
593.8,473.8,467.6,244.2,384.2,253.3,407.2,315.9,386.9,383.2,409.5,497,581,685.4
445.6,322,564.9,533.7,243.9,720.4,566,268.7,492,368.4,302.8,426.7,527.7,371.4
523.7,356.9,280.8,476.4,570.4,716.9,426,372.4,272.9,398.1,737.8,391.2,623.8,363.9
473.1,633.3,624.7,568.4,253.6,325,434.6,464.3,522.7,302.3,699.9,418.6,410.1,769.5
551.6,523.9,302.4,528.5,336.2,318.5,547.9,549,669.6,559.2,690.5,512.4,518,360
501.4,652.7,484.1,514.8,613.8,607.6,648,513.1,338.4,362.6,593.4,746.9,646.5,351.5
289.6,387,457.3,317.1,582.1,328.7,415.4,262.6,328.9,703.1,505.8,756.6,453.9,308.1
393.5,595.9,558.3,335.5,638,451.2,380.8,352,660.2,353.3,470.4,432.9,452.7,368.9
267.9,344.9,372.9,461.9,573.7,536.9,419.7,516.9,738.4,578.3,343.7,764.3,754.6,617.9
399.3,413.8,547.5,484.3,402.8,578.9,557,322.7,305.7,559.1,749.7,609.6,819.7,583.9
306.9,639.1,394.3,671.2,276.9,538.8,548.9,353.5,553.4,330.4,509.8,468.3,409.7,598.7
266.5,356.4,302.3,266.2,557.8,526.3,653.8,708.2,381.7,722.5,730.4,757.5,327.1,548
368,572.2,299.6,237.1,575.8,497.9,252.2,463.2,622.2,284.5,654.5,743.4,575.3,465.4
328.9,258.5,472.2,336.1,356.9,330.7,554.3,547.3,301.5,508.4,554.9,704.7,525,691.5
307.4,689,518.5,484.8,592.4,393.8,235.9,637.2,702.3,665.9,426.1,521.2,431.4,397.9
527.2,554,657.8,623.7,500.2,577.6,349.8,648.6,325.1,492,513.2,567.3,447.7,738.1
364.2,597.5,659.7,482.8,557.8,350.7,302.4,527.5,312.5,309,490.5,621.5,551,372.6
379.5,285.5,465.1,618.8,285.6,405.4,415.1,681.5,699,749,313.9,498.7,637.8,483.5
626.9,658.5,346.6,510.8,567.5,644.1,643.9,495.4,760.5,498.1,488.5,663,531.8,802.6
662.7,455.6,406.8,668.2,530.7,639.7,611.3,621.5,571,564.4,788.4,734.5,702.6,677.8
512.3,393.2,422.6,617.8,425.1,327,371.1,231.3,564.5,458.2,434.3,657.4,426.3,334.3
293.5,663.8,284,349.8,423.3,385.9,601.8,487.3,705.4,528.6,414.1,587.2,574.6,404.1
554.9,392.7,583.2,350.9,457.9,683,547.3,483.2,582.9,444.5,394.7,469,607.6,332.4
380.9,443.6,306.2,348.5,421.9,715,517.1,630.8,717,494,626.3,541.1,375.1,796.3
355.3,626.6,252.1,277.7,265.3,489.8,438,691.4,661.4,533.6,574.8,677.9,393.3,355.6
535.9,395.7,488.1,394.8,310.2,231.1,490.5,403.2,712.1,334.6,725.9,738.8,709,579.6
559.1,658.3,587.9,663.9,672.3,656.9,624.8,489.6,300,617.2,421.9,493,371.3,594.5
363.5,239.6,393,529,605.3,629.2,492.2,230.8,422.8,516.2,334.1,422.3,337.3,520.4
272.4,587.5,653.6,486.9,257.2,428.7,439.9,591.9,319.7,360.5,581.7,425.1,653.8,414.3
430.9,596.6,645.2,237.7,448.9,671.7,607.6,707,494.6,279.1,512.5,483.6,362.4,361.1
285.6,326,244.3,426.6,252.9,553.6,344.7,491,280.3,656,734.6,617.9,373.3,687.5
271.6,473,236.5,654.2,371.6,519.5,389.5,521.8,757.8,569.4,777.9,740,372.5,747.5
497.6,295.1,423.8,449.2,496.1,674.6,571.2,593.6,294,629.1,778.7,396.9,643.9,638.4
448.8,618.9,595.1,620.7,356.4,685.1,424.6,524.6,313.3,368.8,567.3,642.5,735.9,789.7
564.5,345.4,258,385.2,550.8,311.2,490.8,616.9,543.9,415.2,526.5,402.4,513.7,346.9
506.2,551.7,614.1,564.6,540.9,442.5,292.7,620.3,413.6,477.7,788.7,667.5,718.6,537.3
315.3,478.8,603.6,595,494.3,583.8,408.9,668.1,320.3,655.7,730.2,607.6,467.5,307.4
322.9,628.9,497.7,312.7,310.5,425.6,573,396.3,575.8,453.7,497,579.9,406,677.9
525.3,641,491,409.6,588.1,381.1,249.8,714,288.9,278.1,464.3,497.2,686.1,538.6
389.6,462.7,655.4,269.7,512.6,670.7,663.2,263.9,602.5,643,712.6,471.8,487.7,388.8
249.8,324.1,439.1,396.4,633.3,607.5,286.3,707.1,689,349.6,597,423.4,470.6,341.6
370.6,449.7,592.9,400.9,578.6,726.4,484.9,542,653.9,645.5,651.5,461.9,507.4,544.5
487.6,238.7,395.2,656.9,263,506.9,626.6,701.5,506,497.5,347.9,713.8,504.2,567.4
533.6,394.8,547.3,252.5,567.2,252.7,650.4,553.7,704.1,631.1,675.7,371,813.6,340.8
257.6,362.8,549.8,521.8,531.9,277,596.4,333.5,697.9,439,330.8,754.5,758,419
628.3,536.8,477,277.1,434.8,473.3,503.3,590,526.5,724.3,423,513.3,800.1,329.9
234.6,391.5,241.8,262,481.1,394.5,440.9,553.3,285.7,534.8,655.7,707.2,337.3,317
462.2,291.6,496.2,628,298.6,446.2,291,657.7,491.7,728.3,736.7,459.5,474.3,317.4
365.2,515.9,526.4,647.7,476.6,622.5,331.4,687.9,320.6,275.8,636.8,702.6,672.2,797.4
424.3,654.6,561.6,361.3,667.4,320.2,615.5,657.2,295.3,518.9,488.4,491.2,517.8,440.9
640.6,471.9,443.9,558.3,463.9,239.8,388.5,553.4,651.7,726.3,671.9,323.4,372.7,431
341.7,272.6,467.6,326,423.5,296.2,324.9,711.1,280,729.2,680.4,747.3,828.9,731.2
470.1,476.1,355.1,624.1,546.8,599.5,388.5,544.6,412.5,729.2,563.8,467.2,351.5,716.6
321.2,647.7,317.6,575.1,361.6,714.9,549.8,705.2,286.9,384.2,710.4,528.4,511.9,610.1
348.9,334.8,311.5,562.7,640.2,598.9,420.5,296.5,627.1,746.5,562.2,497.8,491.9,335.3
453.1,648,586.7,492.6,588.4,504.9,283.6,438.8,347.5,383,623,698.5,738.1,711.7
656,335,351.3,354.7,246.7,690,293.5,487.5,570.3,605.1,638.2,740.8,307.3,564.5
616.7,499.1,271.1,526.9,233.7,488.1,587.9,479.9,679.4,378.5,689.6,733.6,665.3,725.7
298.6,679.4,432.3,497.9,469.5,697.9,385.4,271.8,321.5,466,514.3,520.8,523,460.7
646.8,274.6,552.8,372.3,393.1,392.6,367.7,443.6,491.2,738.3,345,598.3,821.5,789.7
641.8,280.8,324,302.9,243.6,510.8,608.6,502.5,642.5,561.2,659.9,398.4,556.6,555.1
317.3,401.1,652.2,327.8,505.7,725.3,265.4,288.6,448.4,603.7,650.5,650.7,566.1,740.1
350.4,439,617.4,275.5,319.9,502,642.4,656.2,621,591.3,310.7,686,492.8,338
298.6,684.4,515.6,282.8,332.1,258.2,291.9,448,530.5,504,512.3,370.4,597.8,321.9
566.5,506.6,623.4,284.8,556.3,620.7,415.8,313.9,724.7,542.6,684.4,705,799.3,532
606.1,551.1,609.7,565.7,537.7,485.5,599.1,363.7,457.5,577.3,448.5,403,523.4,343.1
386,433.6,469.3,617.3,364.7,649.4,687.9,500.6,568,410.3,604.2,504.2,827.5,370.3
513,379,587.2,333.3,398.2,578.5,391,263.3,603.2,721.8,732.5,724.9,502.8,765.2
562,574.3,558.8,649.2,638.2,566.5,526.1,344.6,277.2,337.6,699.3,376,600.3,743.9
593.3,275,507.9,521.5,404,420.7,464.5,581.7,416.2,763.8,354.3,354.8,469.1,432.6
509.7,293,263.5,246.4,614.7,309.2,687.6,518.6,413.8,337,478.5,545.8,408.5,747.6
547.6,462,606.6,469.5,467.1,579.4,394.8,325.4,424.9,333.1,323,506.3,824.6,696.5
632,323,546.3,403.6,441.7,253,672.2,276.8,296.9,688.1,558.6,407.4,521.3,352.6
546.9,436.8,495.4,612.7,279.6,674.7,515.4,570.4,299,319.4,528.7,549.9,546.7,391.9
362.5,590.3,650.3,354.1,490.1,249.7,468.6,365.6,510.4,699.6,380.3,516.7,366,498.2
358.1,516.8,409.6,257.4,590.1,722.5,510.9,325.2,489.6,310.8,758.4,327.7,372.8,309.1
420.6,359.2,527.9,616.7,244.1,594.1,602.7,698.9,656.4,729.1,637.1,454.3,339.9,376.2
578.1,542.7,359,278.2,255.9,248.2,340.7,703,578.6,654.3,442.3,580.7,454.1,519.1
595.5,238.7,479.8,293.3,599.3,546.5,662.9,475.7,375,361.6,340.3,586.1,593.5,598.9
663.7,340.9,489.2,380.8,589.6,393.1,536.8,604,667.5,489.1,463.7,316.9,515.9,361.8
374,234.7,460.3,343,368.4,256.4,317.6,513.3,573.4,300.7,655.4,517,411.9,639.4
542.3,394.8,499.5,241,496.2,256.1,265.4,355.3,590,708,373.4,703.8,661.7,691
609.6,374.9,404.4,231.2,659.5,507.8,674.9,428,643,420.8,492.3,597.5,667.2,388.4
660.1,372,253.3,594.2,438,473.8,322,446.5,754.8,398.9,426,548.3,315.6,749.4
508.9,268.2,375.5,473.7,370.5,604,243.6,344.9,308.3,618.4,570.9,400.6,580.5,317.1
310.2,344,243.5,594.4,379.4,549.6,330.9,502.2,422.4,647.3,696.2,513.3,403.6,581.9
372.7,458.3,285.5,439.3,299.1,427.8,588.8,525.4,425.9,294.9,781.7,333.9,807.4,553.2
446.9,270.8,311.9,678.8,503.7,303.8,373.2,328.4,658.8,459.7,716.7,392.2,312.9,609.7
437,664.5,401.3,377.1,392.4,605.4,679.4,589.5,384.1,494.1,603.2,703,810.2,611.7
620.8,391.6,561.4,261.3,301.2,249.5,343.9,332.6,471.7,301.1,651.4,349.6,771.3,370.5
518.4,573.5,411,392.3,624.9,584.5,537.5,313,687.8,449.5,623.4,576.9,424.6,307.8
279.3,232.8,633.4,635,378.1,318.2,249.6,698.1,419.3,337,616.7,664.7,449.8,439.5
